Line Id,Date,Name,AFC Revenue (A),Travel Revenue (B),Famoco Revenue (C),QR Online Revenue (D),QR Paper Revenue (E),Static QR Revenue (E1),Whats App QR Revenue (E2),Total Revenue (F) = A + C + D + E + E1 + E2,Parked Vehicle - Cash Revenue (F),Parked Vehicle - Card Revenue (G),Parked Vehicle - Total Revenue (H) = F + G,Pass Sale - Cash Revenue (I),Pass Sale - Card Revenue (J),Pass Sale - Total Revenue (K) = I + J,CL Entry Count (L),QR Entry Count (M),Total Entry Count (N) = L + M,CL Exit Count (O),QR Exit Count (P),Total Exit Count (Q) = O + P,Ridership Count,CSC Qty (R),CST Qty (S),P-CSC (1-day) Qty (T),P-CSC (30-day) Qty (U),Paper Ticket Qty (V),QR Online Qty (W),QR Paper Qty (X),Total Qty (Y) = R + S + T + U + V + W + X
1,02/10/2022,0115-AG-DMS,25459,37799,0,968,16896,0,0,43323,0,0,0,0,1000,1000,731,548,1279,728,410,1138,750,18,167,0,0,1,35,506,727
1,02/10/2022,0117-Teynampet,29914,47414,300,824,14824,0,0,45862,0,0,0,0,0,0,1068,539,1607,1091,633,1724,1176,9,323,0,0,13,32,485,862
1,02/10/2022,0119-Nandanam,26745,46712,0,1272,27124,0,0,55141,125,0,125,0,0,0,744,929,1673,984,528,1512,763,15,14,4,0,5,47,869,954
1,02/10/2022,0121-Saidapet,20962,46780,0,1088,28280,0,0,50330,2845,900,3745,0,4000,4000,577,899,1476,1001,657,1658,684,6,0,8,0,1,35,884,934
1,02/10/2022,0123-Little Mount,36530,56852,200,1456,27508,0,0,65694,7995,1945,9940,0,2000,2000,1138,933,2071,1107,596,1703,1086,10,266,8,0,8,48,849,1189
1,02/10/2022,0125-Guindy,85021,164534,700,4656,74228,0,0,164605,4825,610,5435,0,0,0,2936,2386,5322,2801,2065,4866,3052,34,1142,4,0,28,142,2212,3562
1,02/10/2022,0129-Nanganallur Road,13819,27984,200,1160,16156,0,0,31335,1315,1170,2485,0,0,0,335,506,841,528,361,889,410,12,2,3,0,1,32,452,502
1,02/10/2022,0131-Meenambakkam,56061,98487,100,3112,51910,0,0,111183,6775,4565,11340,0,0,0,1448,1429,2877,1435,1054,2489,1425,14,393,18,0,14,81,1364,1884
1,02/10/2022,0133-Chennai International Airport,162737,339362,300,7664,175414,0,0,346115,15090,5875,20965,0,3750,3750,4462,4703,9165,5183,3818,9001,4822,39,1880,25,1,58,241,4267,6511
2,02/10/2022,0201-Puratchi Thalaivar Dr. M.G. Ramachandran Central,340952,402701,320,10344,51574,0,0,403190,17795,1790,19585,0,2350,2350,11611,1758,13369,6232,6979,13211,12103,54,8187,17,0,51,381,1522,10212
2,02/10/2022,0203-Egmore,78177,129436,600,3872,56018,0,0,138667,8560,1780,10340,0,9750,9750,2653,2020,4673,2345,2347,4692,3007,17,1536,3,0,26,163,1773,3518
2,02/10/2022,0205-Nehru Park,28312,41255,0,1664,17630,0,0,47606,4155,850,5005,0,4000,4000,857,635,1492,856,498,1354,911,12,228,2,0,11,63,575,891
2,02/10/2022,0207-Kilpauk,14324,33567,110,728,16436,0,0,31598,315,40,355,0,0,0,572,581,1153,629,423,1052,632,6,129,0,0,4,24,546,709
2,02/10/2022,0209-Pachaiyappas College,25620,27446,0,384,13274,0,0,39278,1290,210,1500,0,6000,6000,569,455,1024,588,317,905,550,9,119,0,0,6,18,432,584
2,02/10/2022,0211-Shenoy Nagar,16633,25850,500,936,11346,0,0,29415,1670,360,2030,0,0,0,523,404,927,616,317,933,558,7,94,0,0,6,33,362,502
2,02/10/2022,0213-Anna Nagar East,42186,65983,100,2296,31178,0,0,75760,1795,950,2745,0,0,0,1328,965,2293,1352,686,2038,1348,13,273,4,0,5,85,980,1360
2,02/10/2022,0215-Anna Nagar Tower,47378,65260,300,1680,30244,0,0,79602,3880,1865,5745,0,0,0,1309,1050,2359,1406,729,2135,1337,16,309,4,0,12,70,958,1369
2,02/10/2022,0217-Thirumangalam,128344,216164,200,9680,113710,0,0,251934,195895,8695,204590,0,0,0,3377,3459,6836,4055,2642,6697,3736,59,784,18,0,10,351,3348,4570
2,02/10/2022,0219-Koyambedu,106686,183730,0,6120,92694,0,0,205500,12645,3345,15990,0,3000,3000,3231,3195,6426,3543,1978,5521,3271,34,1035,15,0,51,231,2888,4254
2,02/10/2022,0221-Puratchi Thalaivi Dr. J. Jayalalithaa CMBT,61384,174029,200,3360,94394,0,0,159338,0,0,0,0,0,0,2216,3027,5243,3479,3816,7295,2836,22,1157,3,0,8,105,2845,4140
2,02/10/2022,0223-Arumbakkam,37262,41746,300,1216,23768,0,0,62546,1175,180,1355,0,12500,12500,687,879,1566,949,595,1544,719,14,2,7,0,23,44,826,916
2,02/10/2022,0225-Vadapalani,169118,238636,200,8648,58304,0,0,236270,59780,8100,67880,0,5000,5000,5919,2287,8206,4352,3502,7854,6326,41,3223,9,0,52,292,1781,5398
2,02/10/2022,0227-Ashok Nagar,68894,110083,300,3784,52216,0,0,125194,9145,2700,11845,0,6000,6000,2026,1910,3936,2113,1382,3495,2167,15,806,9,0,6,151,1676,2663
2,02/10/2022,0229-Ekkattuthangal,31070,51330,50,1960,23592,0,0,56672,385,240,625,0,0,0,1031,846,1877,1252,498,1750,1117,3,289,0,0,11,76,748,1127
2,02/10/2022,0231-Arignar Anna Alandur,106969,180437,200,4896,97384,0,0,209449,11790,5415,17205,0,0,0,2878,3151,6029,3030,2186,5216,2948,65,809,9,0,31,176,2842,3932
2,02/10/2022,0233-St. Thomas Mount,54568,86357,0,3784,41716,0,0,100068,7180,2205,9385,9000,3000,12000,1428,1423,2851,1825,1198,3023,1598,15,415,6,0,23,123,1294,1876
1,03/10/2022,01ED-Wimco Nagar Depot Metro,112059,77762,0,2088,28446,0,0,142593,140,145,285,0,11000,11000,1865,728,2593,1566,398,1964,1548,16,24,4,0,12,65,684,805
1,03/10/2022,01EF-Wimco Nagar Metro,164999,142785,338,3000,39234,0,0,207571,13575,6535,20110,0,500,500,3417,980,4397,3130,987,4117,3172,43,178,1,1,30,83,935,1271
1,03/10/2022,01F1-Thiruvotriyur Metro,151097,104865,0,1824,30276,0,0,183197,1170,1545,2715,0,0,0,2609,828,3437,2591,615,3206,2465,60,0,0,0,16,59,771,906
1,03/10/2022,01F3-Thiruvotriyur Theradi Metro,123936,118656,1700,1832,34330,0,0,161798,845,2570,3415,0,0,0,2644,980,3624,2934,921,3855,2854,22,116,3,0,10,56,929,1136
1,03/10/2022,01F5-Kaladipet Metro,132167,95429,100,1672,27806,0,0,161745,1600,2355,3955,0,0,0,2580,847,3427,2532,746,3278,2435,21,0,1,0,11,57,781,871
1,03/10/2022,01F7-Tollgate Metro,68520,55912,1100,752,16816,0,0,87188,120,590,710,0,250,250,1442,544,1986,1497,429,1926,1406,21,9,0,0,13,28,507,578
1,03/10/2022,01F9-New Washermenpet Metro,133560,92541,100,1240,27706,0,0,162606,1300,2345,3645,0,1250,1250,2569,907,3476,2602,750,3352,2499,13,91,2,0,8,46,869,1029
1,03/10/2022,01FB-Tondiarpet Metro,126362,95595,600,1952,29806,0,0,158720,2735,3110,5845,0,0,0,2477,970,3447,2682,856,3538,2551,19,2,14,1,16,65,906,1023
1,03/10/2022,01FD-Thiagaraya College Metro,120983,115301,2600,2640,36558,0,0,162781,4235,2730,6965,0,500,500,3049,1250,4299,3262,987,4249,3157,46,48,2,0,6,87,1149,1338
1,03/10/2022,0101-Washermanpet,121655,122508,300,2376,48270,0,0,172601,9565,4440,14005,0,11750,11750,3250,1670,4920,3048,1221,4269,2986,19,157,1,0,13,83,1574,1847
1,03/10/2022,0103-Mannadi,98168,109237,200,1296,31882,0,0,131546,9255,8425,17680,0,3000,3000,2855,1080,3935,2989,1128,4117,3149,25,344,1,0,7,45,1042,1464
1,03/10/2022,0105-High Court,137883,209315,200,2600,71976,0,0,212659,1525,2395,3920,0,0,0,5488,2516,8004,5687,1858,7545,5631,33,218,1,0,15,99,2381,2747
1,03/10/2022,0109-Government Estate,109839,159914,1360,2816,60090,0,0,174105,6925,2570,9495,0,5000,5000,3769,2199,5968,4368,1806,6174,4283,29,264,3,0,7,120,2015,2438
1,03/10/2022,0111-LIC,108409,148329,190,2840,34618,0,0,146057,1730,905,2635,0,2500,2500,3853,1222,5075,4604,990,5594,4546,23,76,0,0,7,98,1096,1300
1,03/10/2022,0113-Thousand Lights,208410,216827,720,5144,35744,0,0,250018,1040,305,1345,0,0,0,6423,1320,7743,6811,1445,8256,7115,23,518,0,0,8,189,1109,1847
1,03/10/2022,0115-AG-DMS,136640,133821,220,1808,28636,0,0,167304,0,0,0,0,2000,2000,4025,990,5015,4015,751,4766,4091,27,181,0,0,4,72,885,1169
1,03/10/2022,0117-Teynampet,124966,136143,600,2384,32968,0,0,160918,0,0,0,0,3000,3000,3858,1228,5086,4404,916,5320,4235,30,0,1,0,10,97,1107,1245
1,03/10/2022,0119-Nandanam,121929,113761,2550,2592,30142,0,0,157213,205,15,220,0,250,250,3137,1093,4230,3526,793,4319,3482,33,90,0,0,5,99,983,1210
1,03/10/2022,0121-Saidapet,61443,70268,1050,992,25846,0,0,89331,4535,1465,6000,0,6250,6250,1547,884,2431,1956,662,2618,1790,8,0,0,0,1,39,841,889
1,03/10/2022,0123-Little Mount,117886,89013,1868,1664,26022,0,0,147440,3525,6010,9535,0,7500,7500,2792,923,3715,2429,559,2988,2521,27,245,1,0,6,67,832,1178
1,03/10/2022,0125-Guindy,185242,247896,3100,6776,77368,0,0,272486,7720,4415,12135,0,3000,3000,6716,2684,9400,6462,2252,8714,6599,37,653,0,2,22,248,2409,3371
1,03/10/2022,0129-Nanganallur Road,57165,45133,0,792,14032,0,0,71989,2550,5845,8395,0,0,0,1120,432,1552,1303,313,1616,1179,11,0,2,1,3,27,405,449
1,03/10/2022,0131-Meenambakkam,160886,133529,1010,2720,42488,0,0,207104,7125,15215,22340,0,0,0,3498,1224,4722,3000,880,3880,3053,27,318,3,0,14,90,1147,1599
1,03/10/2022,0133-Chennai International Airport,212462,348549,1600,8744,164086,0,0,386892,12365,10365,22730,0,4500,4500,5497,4519,10016,6477,3675,10152,5872,67,824,17,1,37,270,4100,5316
2,03/10/2022,0201-Puratchi Thalaivar Dr. M.G. Ramachandran Central,492242,488880,1200,13040,52004,0,0,558486,21545,1580,23125,0,10300,10300,16369,2252,18621,10472,7142,17614,16520,113,7404,16,0,29,488,1601,9651
2,03/10/2022,0203-Egmore,89393,127523,1300,3568,56822,0,0,151083,14410,2415,16825,0,15250,15250,2395,1966,4361,2955,2430,5385,2854,19,618,9,0,9,142,1847,2644
2,03/10/2022,0205-Nehru Park,48836,56845,100,1424,20850,0,0,71210,2205,1035,3240,0,750,750,1458,747,2205,1407,531,1938,1482,10,213,3,0,13,52,702,993
2,03/10/2022,0207-Kilpauk,52885,57996,600,616,20050,0,0,74151,460,360,820,0,0,0,1451,694,2145,1592,591,2183,1513,11,99,0,0,0,25,665,800
2,03/10/2022,0209-Pachaiyappas College,42517,41018,0,400,13146,0,0,56063,1680,1220,2900,0,6000,6000,1228,484,1712,1177,376,1553,1163,15,87,1,0,2,18,454,577
2,03/10/2022,0211-Shenoy Nagar,41764,41374,400,776,12694,0,0,55634,970,1300,2270,0,0,0,1068,471,1539,1184,395,1579,1160,7,90,2,0,4,31,423,557
2,03/10/2022,0213-Anna Nagar East,98121,108216,202,3016,32302,0,0,133641,1275,3240,4515,0,0,0,2966,893,3859,3065,842,3907,3011,25,228,2,0,4,81,1070,1410
2,03/10/2022,0215-Anna Nagar Tower,91931,86635,100,1464,28296,0,0,121791,6275,8170,14445,0,1250,1250,2073,992,3065,2411,836,3247,2298,14,203,0,0,2,60,904,1183
2,03/10/2022,0217-Thirumangalam,311390,303866,650,6352,101712,0,0,420104,93290,18310,111600,0,0,0,7338,3206,10544,7625,2871,10496,7505,59,634,4,0,18,236,3118,4069
2,03/10/2022,0219-Koyambedu,221351,218665,700,4776,77824,0,0,304651,10125,8260,18385,250,18250,18500,5346,2710,8056,4786,2178,6964,5140,36,1136,5,0,29,180,2460,3846
2,03/10/2022,0221-Puratchi Thalaivi Dr. J. Jayalalithaa CMBT,82326,195622,100,2832,104488,0,0,189746,0,0,0,0,0,0,2478,3325,5803,4294,3967,8261,3492,27,531,6,0,8,119,3183,3874
2,03/10/2022,0223-Arumbakkam,60042,57566,200,1176,24046,0,0,85464,1435,270,1705,0,15250,15250,1417,919,2336,1651,567,2218,1380,21,4,4,0,12,50,858,949
2,03/10/2022,0225-Vadapalani,191781,248867,250,6128,56254,0,0,254413,36980,6080,43060,0,9000,9000,6723,2040,8763,5329,3256,8585,7136,47,2724,0,0,22,213,1742,4748
2,03/10/2022,0227-Ashok Nagar,109755,147563,664,3760,52826,0,0,167005,7205,5345,12550,0,9500,9500,3658,1924,5582,3528,1558,5086,3647,29,745,2,0,8,145,1717,2646
2,03/10/2022,0229-Ekkattuthangal,122494,120870,1380,2856,31726,0,0,158456,155,1785,1940,0,250,250,3160,1160,4320,3429,870,4299,3470,22,282,2,0,2,109,996,1413
2,03/10/2022,0231-Arignar Anna Alandur,171855,203488,950,6216,77850,0,0,256871,11590,12120,23710,0,3250,3250,4710,2623,7333,4871,1913,6784,4750,58,546,7,0,16,169,2352,3148
2,03/10/2022,0233-St. Thomas Mount,89366,112011,2250,3008,47618,0,0,142242,2830,2875,5705,3000,1425,4425,2381,1611,3992,2758,1149,3907,2491,26,124,2,0,11,113,1458,1734
1,04/10/2022,01ED-Wimco Nagar Depot Metro,49422,60063,422,2904,25626,0,0,78374,110,195,305,0,1500,1500,1217,689,1906,1057,387,1444,1064,9,1,3,0,18,75,621,727
1,04/10/2022,01EF-Wimco Nagar Metro,76719,94784,102,3080,32006,0,0,111907,7855,3625,11480,0,0,0,1998,860,2858,1842,763,2605,1928,34,174,0,0,31,90,784,1113
1,04/10/2022,01F1-Thiruvotriyur Metro,71580,75901,200,2000,27448,0,0,101228,1300,860,2160,0,0,0,1657,765,2422,1625,545,2170,1583,37,7,0,0,24,64,713,845
1,04/10/2022,01F3-Thiruvotriyur Theradi Metro,68691,92096,310,2128,32846,0,0,103975,1720,535,2255,0,0,0,1845,953,2798,1954,916,2870,1996,19,153,1,0,7,57,900,1137
1,04/10/2022,01F5-Kaladipet Metro,56660,65318,0,1384,24056,0,0,82100,830,1085,1915,0,0,0,1554,718,2272,1508,699,2207,1489,17,61,4,0,6,42,692,822
1,04/10/2022,01F7-Tollgate Metro,39060,43040,0,832,16778,0,0,56670,95,250,345,0,0,0,944,557,1501,1044,371,1415,969,18,14,0,0,18,27,520,597
1,04/10/2022,01F9-New Washermenpet Metro,51931,60322,600,776,21582,0,0,74889,990,910,1900,0,250,250,1520,685,2205,1463,636,2099,1485,9,86,0,0,6,29,662,792
1,04/10/2022,01FB-Tondiarpet Metro,53904,67232,600,1720,28590,0,0,84814,1770,1485,3255,0,0,0,1487,902,2389,1556,703,2259,1500,12,1,2,0,10,53,842,920
1,04/10/2022,01FD-Thiagaraya College Metro,75213,82492,0,2968,31320,0,0,109501,4035,1190,5225,0,250,250,2022,1044,3066,1975,858,2833,2013,38,119,7,0,8,94,939,1205
1,04/10/2022,0101-Washermanpet,75833,83995,700,1952,41434,0,0,119919,14570,4225,18795,0,8750,8750,1759,1356,3115,1702,1168,2870,1667,17,136,0,0,13,65,1283,1514
1,04/10/2022,0103-Mannadi,50245,74481,0,832,28056,0,0,79133,17115,4325,21440,0,0,0,1671,936,2607,1768,1153,2921,1839,15,221,2,0,15,29,896,1178
1,04/10/2022,0105-High Court,61869,127906,90,3328,57358,0,0,122645,1855,1080,2935,0,0,0,2599,1912,4511,2840,1522,4362,2867,7,207,1,0,18,63,1834,2130
1,04/10/2022,0109-Government Estate,53424,111833,400,2120,55652,0,0,111596,5410,1710,7120,0,5000,5000,2091,1957,4048,2562,1417,3979,2386,14,116,10,0,16,78,1798,2032
1,04/10/2022,0111-LIC,45722,80901,2040,2320,25244,0,0,75326,535,215,750,0,0,0,1825,912,2737,2289,792,3081,2190,16,0,0,0,14,81,797,908
1,04/10/2022,0113-Thousand Lights,54776,85886,300,1992,32762,0,0,89830,295,135,430,0,0,0,1898,1141,3039,2340,977,3317,2125,16,1,2,0,9,83,1018,1129
1,04/10/2022,0115-AG-DMS,42870,45600,0,1056,13042,0,0,56968,0,0,0,0,0,0,1130,445,1575,1143,393,1536,1225,6,139,1,0,2,32,394,574
1,04/10/2022,0117-Teynampet,24254,50177,0,1152,16374,0,0,41780,0,0,0,0,0,0,1073,590,1663,1458,564,2022,1373,5,22,0,0,5,45,535,612
1,04/10/2022,0119-Nandanam,36119,53971,300,1176,20086,0,0,57681,0,0,0,0,0,0,1250,721,1971,1480,564,2044,1373,13,19,0,0,9,45,664,750
1,04/10/2022,0121-Saidapet,24817,35095,300,1504,16170,0,0,42791,1845,870,2715,0,6000,6000,644,589,1233,800,517,1317,739,11,0,0,0,2,46,538,597
1,04/10/2022,0123-Little Mount,37940,39516,0,1048,16768,0,0,55756,9780,2085,11865,0,0,0,934,577,1511,927,462,1389,878,9,89,3,0,5,44,528,678
1,04/10/2022,0125-Guindy,87367,145361,800,4208,61818,0,0,154193,4180,1260,5440,0,0,0,2919,2090,5009,2967,1904,4871,3022,36,477,2,0,30,154,1866,2565
1,04/10/2022,0129-Nanganallur Road,28462,25984,0,840,10744,0,0,40046,870,1465,2335,0,0,0,462,328,790,607,291,898,549,3,0,0,0,8,21,304,336
1,04/10/2022,0131-Meenambakkam,71146,83143,0,1608,35408,0,0,108162,6315,8650,14965,0,0,0,1730,990,2720,1372,822,2194,1551,14,350,6,0,14,53,952,1389
1,04/10/2022,0133-Chennai International Airport,129966,301551,500,9360,172962,0,0,312788,12330,4345,16675,0,2250,2250,3707,4745,8452,4010,3813,7823,3981,54,1003,16,0,46,258,4273,5650
2,04/10/2022,0201-Puratchi Thalaivar Dr. M.G. Ramachandran Central,265359,344979,890,7616,82540,0,0,356405,15050,1160,16210,0,6050,6050,9419,2684,12103,5589,6335,11924,9495,56,4920,7,0,60,301,2610,7954
2,04/10/2022,0203-Egmore,45749,95390,650,2968,50030,0,0,99397,15765,1490,17255,0,4000,4000,1510,1810,3320,1841,2171,4012,1740,15,420,4,0,16,114,1647,2216
2,04/10/2022,0205-Nehru Park,29390,47738,50,2520,21296,0,0,53256,2340,355,2695,0,0,0,940,757,1697,894,610,1504,1021,12,202,0,0,5,87,686,992
2,04/10/2022,0207-Kilpauk,20385,32901,200,440,13238,0,0,34263,280,125,405,0,0,0,746,479,1225,769,390,1159,772,7,101,0,0,1,18,452,579
2,04/10/2022,0209-Pachaiyappas College,23163,25341,100,512,9928,0,0,33703,490,690,1180,0,6000,6000,622,364,986,660,257,917,635,9,60,0,0,3,18,342,432
2,04/10/2022,0211-Shenoy Nagar,24310,26122,700,440,10654,0,0,36104,690,2090,2780,0,2000,2000,555,372,927,615,323,938,603,6,84,1,0,0,16,347,454
2,04/10/2022,0213-Anna Nagar East,46398,62164,200,1328,22748,0,0,70674,800,1310,2110,0,3000,3000,1551,763,2314,1524,723,2247,1549,15,185,0,0,7,61,737,1005
2,04/10/2022,0215-Anna Nagar Tower,54249,59727,550,1080,22052,0,0,77931,3320,1525,4845,0,250,250,1350,772,2122,1455,741,2196,1437,22,252,7,0,5,37,714,1037
2,04/10/2022,0217-Thirumangalam,125742,193325,2340,6368,84836,0,0,219286,115200,9735,124935,0,0,0,3808,2673,6481,3905,2424,6329,3979,29,610,9,0,12,223,2571,3454
2,04/10/2022,0219-Koyambedu,99585,153999,230,3088,74448,0,0,177351,8635,4820,13455,0,1250,1250,2875,2504,5379,2681,1993,4674,2884,25,702,4,0,22,141,2282,3176
2,04/10/2022,0221-Puratchi Thalaivi Dr. J. Jayalalithaa CMBT,50646,139075,320,1800,78048,0,0,130814,0,0,0,0,0,0,1763,2463,4226,2432,2822,5254,2248,13,637,5,0,10,75,2355,3095
2,04/10/2022,0223-Arumbakkam,29579,37179,600,528,18404,0,0,49111,1650,105,1755,0,4000,4000,766,724,1490,909,529,1438,771,15,19,3,0,12,25,679,753
2,04/10/2022,0225-Vadapalani,169297,214512,600,6752,90624,0,0,267273,46530,6240,52770,0,51500,51500,4216,3228,7444,4163,3075,7238,4598,51,1436,7,0,30,260,2876,4660
2,04/10/2022,0227-Ashok Nagar,64699,92402,75,2816,44224,0,0,111814,7765,3640,11405,0,9000,9000,1857,1574,3431,1756,1331,3087,1892,10,420,1,0,13,99,1420,1963
2,04/10/2022,0229-Ekkattuthangal,51094,69788,500,2056,21178,0,0,74828,595,80,675,0,1000,1000,1730,778,2508,1781,636,2417,1903,21,304,0,0,4,88,669,1086
2,04/10/2022,0231-Arignar Anna Alandur,99930,131319,200,3576,55836,0,0,159542,7005,3840,10845,0,0,0,2654,1842,4496,2703,1628,4331,2761,37,558,12,0,33,118,1639,2397
2,04/10/2022,0233-St. Thomas Mount,49999,77745,400,2368,37418,0,0,90185,2900,1460,4360,3000,2550,5550,1414,1250,2664,1555,982,2537,1483,24,289,8,0,8,88,1139,1556
1,05/10/2022,01ED-Wimco Nagar Depot Metro,73189,66162,0,1648,28178,0,0,103015,280,200,480,0,2000,2000,1306,663,1969,1224,393,1617,1163,12,0,12,0,16,40,671,751
1,05/10/2022,01EF-Wimco Nagar Metro,99256,100851,100,2544,31752,0,0,133652,13635,3745,17380,0,1500,1500,2144,827,2971,2022,704,2726,2069,22,184,0,0,25,68,745,1044
1,05/10/2022,01F1-Thiruvotriyur Metro,109423,87132,0,2256,24474,0,0,136153,1185,1330,2515,0,0,0,1994,688,2682,1945,608,2553,1979,26,137,0,0,12,50,618,843
1,05/10/2022,01F3-Thiruvotriyur Theradi Metro,85954,97957,1574,2112,32502,0,0,122142,2220,2080,4300,0,0,0,2004,947,2951,2256,945,3201,2194,26,96,2,0,14,60,860,1058
1,05/10/2022,01F5-Kaladipet Metro,89478,76203,0,1640,28004,0,0,119122,775,1420,2195,0,0,0,1824,843,2667,1867,655,2522,1745,21,14,6,0,9,58,779,887
1,05/10/2022,01F7-Tollgate Metro,42323,43095,0,648,16840,0,0,59811,110,900,1010,0,0,0,991,515,1506,1064,438,1502,940,13,2,0,0,11,12,493,531
1,05/10/2022,01F9-New Washermenpet Metro,67603,74730,400,1328,24516,0,0,93847,1225,1060,2285,0,250,250,1881,797,2678,1908,721,2629,1896,15,104,1,0,13,44,744,921
1,05/10/2022,01FB-Tondiarpet Metro,60013,74991,850,1184,30734,0,0,92781,1510,2370,3880,0,1250,1250,1708,950,2658,1861,817,2678,1730,16,1,0,0,14,38,897,966
1,05/10/2022,01FD-Thiagaraya College Metro,76244,91004,0,2288,35166,0,0,113698,5845,1460,7305,0,0,0,2143,1167,3310,2212,881,3093,2189,29,74,0,0,6,83,1072,1264
1,05/10/2022,0101-Washermanpet,89862,90534,60,2240,40812,0,0,132974,11310,4520,15830,0,19000,19000,2014,1373,3387,1993,1290,3283,1958,16,130,8,0,9,87,1272,1522
1,05/10/2022,0103-Mannadi,54327,76222,100,1152,34166,0,0,89745,13430,4240,17670,0,1500,1500,1612,1122,2734,1746,1132,2878,1752,11,126,0,0,8,41,1079,1265
1,05/10/2022,0105-High Court,63018,106217,351,1480,44348,0,0,109197,1465,2410,3875,0,0,0,2397,1507,3904,2534,1178,3712,2547,10,147,2,0,9,58,1433,1659
1,05/10/2022,0109-Government Estate,67165,114615,1800,2008,47976,0,0,118949,3690,1675,5365,0,500,500,2462,1700,4162,2967,1380,4347,2857,22,180,3,0,15,88,1570,1878
1,05/10/2022,0111-LIC,39540,71987,700,1488,25930,0,0,67658,2120,305,2425,0,2000,2000,1511,862,2373,1990,723,2713,1809,12,0,0,0,13,47,787,859
1,05/10/2022,0113-Thousand Lights,97754,130246,0,2576,32404,0,0,132734,570,70,640,0,0,0,3411,1145,4556,3889,1116,5005,3825,19,176,0,1,7,103,1000,1306
1,05/10/2022,0115-AG-DMS,50097,53446,0,712,16942,0,0,67751,0,0,0,0,0,0,1311,564,1875,1387,446,1833,1382,6,118,0,0,3,28,517,672
1,05/10/2022,0117-Teynampet,57264,72906,100,1144,21672,0,0,80180,0,0,0,0,1000,1000,1793,796,2589,2236,706,2942,2104,15,21,0,0,6,48,724,814
1,05/10/2022,0119-Nandanam,75641,73957,400,1792,23884,0,0,101717,450,10,460,0,0,0,1792,898,2690,2289,656,2945,2076,25,3,3,0,6,70,783,890
1,05/10/2022,0121-Saidapet,34265,42521,0,960,18662,0,0,53887,1695,1555,3250,0,4250,4250,804,644,1448,1095,571,1666,959,12,0,0,0,2,36,601,651
1,05/10/2022,0123-Little Mount,54237,53255,200,1040,20500,0,0,75977,3275,2775,6050,0,0,0,1386,686,2072,1253,532,1785,1260,19,146,0,0,9,40,633,847
1,05/10/2022,0125-Guindy,109862,161769,600,4856,63294,0,0,178612,6405,4615,11020,0,4000,4000,3671,2110,5781,3781,1949,5730,3725,27,412,0,0,21,164,1891,2515
1,05/10/2022,0129-Nanganallur Road,39655,27681,200,680,10654,0,0,51189,1565,2505,4070,0,0,0,531,337,868,699,322,1021,622,8,0,0,0,1,23,303,335
1,05/10/2022,0131-Meenambakkam,99932,96593,600,3152,39044,0,0,142728,9070,8970,18040,0,0,0,2126,1131,3257,1694,821,2515,1856,14,336,1,0,12,75,1035,1473
1,05/10/2022,0133-Chennai International Airport,139908,302874,300,8576,163696,0,0,312480,10895,5670,16565,0,1500,1500,3961,4518,8479,4679,3572,8251,4405,44,829,10,1,40,279,4088,5291
2,05/10/2022,0201-Puratchi Thalaivar Dr. M.G. Ramachandran Central,315203,370726,1100,12840,57578,0,0,386721,18075,1925,20000,0,3350,3350,11649,2075,13724,6350,6585,12935,11488,57,6069,21,0,33,507,1695,8382
2,05/10/2022,0203-Egmore,61343,115661,174,3752,60464,0,0,125733,12555,1895,14450,0,6250,6250,1998,2066,4064,2150,2003,4153,2189,20,626,13,0,19,140,1981,2799
2,05/10/2022,0205-Nehru Park,35459,48453,150,1744,20640,0,0,57993,1165,550,1715,0,4000,4000,1059,760,1819,1019,634,1653,1110,18,203,0,0,6,66,692,985
2,05/10/2022,0207-Kilpauk,24191,40969,240,1136,13470,0,0,39037,180,45,225,0,0,0,917,505,1422,1038,510,1548,1085,6,136,0,0,2,45,454,643
2,05/10/2022,0209-Pachaiyappas College,36998,30302,0,440,10676,0,0,48114,700,1140,1840,0,6000,6000,781,386,1167,826,341,1167,795,10,91,0,0,6,15,359,481
2,05/10/2022,0211-Shenoy Nagar,24534,28590,0,624,10112,0,0,35270,1330,590,1920,0,3000,3000,688,363,1051,782,352,1134,726,10,63,0,0,3,23,329,428
2,05/10/2022,0213-Anna Nagar East,61779,67848,200,1952,21582,0,0,85513,1315,1425,2740,0,3000,3000,1727,777,2504,1769,728,2497,1798,22,213,1,0,7,67,697,1007
2,05/10/2022,0215-Anna Nagar Tower,53957,63904,800,1552,18278,0,0,74587,2830,3410,6240,0,0,0,1578,693,2271,1526,779,2305,1714,21,408,2,0,2,63,614,1110
2,05/10/2022,0217-Thirumangalam,180439,217013,250,6904,89102,0,0,276695,109580,8290,117870,0,0,0,4417,2759,7176,4639,2565,7204,4723,46,676,3,0,11,250,2647,3633
2,05/10/2022,0219-Koyambedu,139305,171785,0,5072,82860,0,0,227237,9795,4505,14300,0,12750,12750,3333,2901,6234,3065,1997,5062,3255,33,793,9,0,13,225,2632,3705
2,05/10/2022,0221-Puratchi Thalaivi Dr. J. Jayalalithaa CMBT,56525,170138,20,4656,101902,0,0,163103,0,0,0,0,0,0,2242,3344,5586,2751,3233,5984,2532,23,638,2,0,14,181,3117,3975
2,05/10/2022,0223-Arumbakkam,47248,46588,0,888,24138,0,0,72274,4360,105,4465,0,10750,10750,885,868,1753,1106,539,1645,933,11,0,0,0,14,37,813,875
